Sample,1,2,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,48,50,51,54,55,56,57,58,59,60,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145
FCI,3.266278524,3.506702792,3.720837788,3.731938857,3.513437481,3.665461122,3.935978294,3.740889587,3.74244474,3.91153672,4.17500466,4.027639544,4.152941551,3.39571117,3.837436023,4.012768331,4.219329422,4.158295331,4.183114939,4.243130306,4.13752022,4.38083097,4.205503196,4.089511824,4.243824905,4.638933835,4.382349903,4.555040434,4.619577543,4.714843806,4.694155405,4.80539677,4.769880824,4.944291486,3.63344591,3.64475481,3.869516494,4.17665658,4.169212465,4.009409458,3.664071587,4.274353216,4.521260496,4.692992815,3.733825038,3.726370242,5.290652299,4.256156051,3.806968884,4.395425717,3.918969943,4.276287692,3.905009921,3.858153515,3.738406354,4.374884329,5.063904971,4.062275275,3.988198283,4.09259543,4.969975774,4.271755386,4.279406867,4.722246166,4.958371736,4.501283956,3.799386096,4.492499596,5.042456381,3.416960249,3.700837166,4.424322701,5.145331567,4.181943069,4.737304558,5.054340266,3.914479298,4.467762847,4.623989752,4.098774309,4.956933614,3.211295639,5.819003374,4.887312561,4.122846473,4.637167628,4.086587321,4.11469662,3.790605554,4.354461876,5.026477557,4.526614298,4.215609267,4.356566259,4.87020452,5.406896881,4.486417696,4.101425957,5.084449864,3.953571421,4.08335618,5.840316251,5.106270875,4.511134326,2.99732554,4.231424543,4.993959616,3.945056544,4.014009607,4.468620094,4.625865776,5.030984177,4.181373054,4.840313231,4.34459653,5.105896884,4.889292693,5.14091624,4.030366795,4.606863581,4.425927108,5.559001978,5.09970884,5.766123497,4.431058034,5.326121856,4.406554197,4.914571404,5.342546713,5.688049935,4.30152984,4.470537521,4.671971735,6.112406282,5.972477649
FCI,3.613742545,3.580979891,3.798543767,3.753041999,3.611742858,3.612669787,3.905710346,3.695991646,3.791829022,3.9084824,4.029751716,3.940451959,4.10996933,3.764067909,3.979904713,4.089956785,4.142239699,4.150361959,4.166483635,4.213044927,4.199911069,4.386357403,4.226407492,4.087705561,4.351979936,4.532922882,4.451811305,4.615382131,4.573780366,4.615757554,4.797649666,4.857084878,4.797874765,4.877286745,3.664558714,3.714028695,3.823806805,4.018901818,3.982650681,4.016855635,3.649275175,4.092491176,4.47647114,4.736635002,3.753775681,3.719473062,5.337994182,4.103162262,3.839131394,4.18930106,3.960137934,4.339986989,3.721479361,3.868223135,4.074012923,4.32525984,5.049102996,4.04503313,3.9533667,4.141392566,4.921771887,4.197517018,4.2047245,4.679474876,4.939490895,4.420825023,3.690148651,4.47645859,4.829440807,3.761138055,3.641313459,4.370985583,5.189220411,4.164200254,4.769118546,5.112473852,3.959279348,4.33752423,4.691850027,4.095979533,4.958262215,3.342591773,5.780414407,4.742032494,4.133862789,4.602354923,3.954444963,4.165857641,3.871190782,4.332681543,5.001035728,4.583785899,4.27693788,4.286271353,4.880850502,5.35478763,4.395057637,4.084879239,5.063932034,3.92682318,4.180204159,5.854944896,5.107982072,4.490754461,2.865104543,4.220927383,4.991559685,3.981901732,3.919478495,4.327404177,4.601517185,5.008642222,4.160791658,4.891434917,4.283929506,5.130285899,4.875055687,5.22551857,3.973504463,4.626739374,4.410084222,5.631553124,5.201103117,5.771480069,4.345411057,5.307199572,4.288950557,4.922383406,5.366814345,5.646699694,4.385865153,4.51902805,4.738793494,6.117436104,6.021015681
FCI,3.723815387,3.334534108,3.650384741,3.665214795,3.573008319,3.813071578,3.756338066,3.618874227,3.699738824,3.944941454,3.999833368,3.895046278,3.939625671,3.610871155,3.832244164,4.054388589,4.016074685,4.106038713,4.185978281,4.287749671,4.148084014,4.289124096,4.250007355,4.17125445,4.315962165,4.378753157,4.345438435,4.620950951,4.514471988,4.638942697,4.78211758,4.799997861,4.823154936,4.847679996,3.419692593,3.446128013,3.830985849,3.935107817,4.003833098,3.896479223,3.791755974,4.196164158,4.573441551,4.498950696,3.770575602,3.725254028,5.285225076,4.253968663,3.901300681,4.28518952,3.902897694,4.322645671,3.966274623,3.909188709,4.009330399,4.419240082,5.104879063,4.000288444,4.089214798,4.07724388,4.9182006,4.367421528,4.416637297,4.625886851,4.777621122,4.591777547,3.804752094,4.483852839,4.961416112,3.832190469,3.744233723,4.337130787,5.110714263,4.172669672,4.548035926,5.155063277,3.884890704,4.52229714,4.682749469,4.052043737,5.064795305,3.290830347,5.82231347,4.885030507,4.163291912,4.453386672,4.141945825,4.132598296,3.807594636,4.450684965,5.042643589,4.608468062,4.21060335,4.140984525,4.817357043,5.305224004,4.447600083,4.059329987,4.954384509,4.029961643,4.054060182,5.810863896,5.055111825,4.412600226,3.039988951,4.140162145,4.89532386,3.875341566,3.884050067,4.520830924,4.646519987,5.060034999,4.167598086,4.870369389,4.230408907,5.186471349,4.989048423,5.153600981,4.07802505,4.807704229,4.298258877,5.667244734,5.3020927,5.798663685,4.512047493,5.313897278,4.403118528,4.916885572,5.235066662,5.643311832,4.324627468,4.507586213,4.675339358,6.112931658,6.003628603
FCI,3.684993822,3.681778627,3.684063698,3.746806678,3.667888107,3.690658711,3.851355082,3.498925136,3.819638879,3.996897419,3.935121027,3.953602054,3.950707663,3.959739394,3.979379647,4.158830922,3.977938342,4.183056682,4.093782679,4.23998682,4.15132845,4.341584749,4.183845419,4.195772646,4.397461971,4.557095763,4.427670749,4.332214892,4.438522959,4.523404643,4.477083791,4.843396552,4.76475494,4.784655525,3.665001133,3.399779888,3.856283361,3.885364804,3.80644088,4.079678738,3.562569935,3.957058251,4.514534636,4.650636947,3.789533795,3.764007674,5.330809561,4.036281177,3.797162725,4.082719621,3.932023943,4.36395846,3.668293298,3.765765655,4.235304021,4.209734287,4.916496943,4.078179796,3.840229724,4.146850772,4.903031206,4.097470744,4.242119554,4.557860592,4.832128885,4.417642406,3.716342786,4.499709658,4.758236378,3.711782221,3.517152618,4.321021337,5.160738492,4.145757231,4.70835895,5.115606045,3.916831449,4.380471516,4.516328881,4.041465168,5.017859671,3.397396432,5.811369704,4.66507695,4.177736822,4.505264487,3.902802245,4.217123978,3.97769999,4.261364672,5.074542974,4.446484603,4.241278932,4.107495769,4.843339675,5.283448199,4.406566967,4.096314371,4.980927656,3.877368512,4.144695461,5.798675936,5.136425437,4.594644674,2.820932942,4.123326939,4.913868506,3.865317138,3.999247107,4.370339491,4.818576865,4.992945441,4.22773984,4.914102931,4.179186797,5.240081873,4.875051699,5.232638389,3.888027352,4.627556359,4.324397824,5.640465776,5.083520633,5.753876757,4.381094115,5.253860309,4.254871486,4.910259111,5.256655129,5.691856207,4.411674823,4.566145795,4.710508722,6.117954896,6.040676677
FCI,3.693137731,3.498382838,3.692244765,3.761471819,3.684419577,3.619564751,3.908076873,3.633064813,3.745856784,3.812805395,3.979595577,3.984153041,4.042842213,4.020858678,3.872895562,4.164122121,4.055572974,4.108371712,4.104811142,4.178029522,4.183154133,4.339927351,4.207314379,4.117972888,4.472564564,4.574850502,4.35410411,4.393876537,4.522814395,4.568227642,4.516716174,4.853466728,4.795564058,4.872764443,3.652162832,3.630161047,3.763898114,3.987430727,3.938303637,4.178320456,3.543711726,4.03429468,4.497918318,4.716632727,3.734920924,3.679138558,5.32230164,4.076747391,3.786136096,4.189591588,3.871907808,4.459983756,3.736816863,3.77005322,4.285612439,4.262446592,4.927808136,4.044462141,3.865884907,4.096530459,4.895290911,4.122531206,4.244494351,4.634745372,4.878436671,4.342122562,3.677171936,4.515148312,4.826798699,3.724023811,3.509753073,4.381972975,5.082863031,4.207751741,4.664191035,5.100897349,3.952205432,4.320341475,4.51580516,4.018344302,5.013868647,3.398685232,5.761979794,4.697657224,4.188231839,4.593779847,3.929472208,4.227420079,3.907719753,4.296035784,5.019373651,4.44130684,4.21777369,4.231996532,4.857796669,5.33576759,4.4603926,4.125247556,5.104307206,3.838409261,4.153476481,5.810415746,5.143538039,4.479515242,2.823278567,4.206618583,4.980414272,3.995300502,3.992471162,4.316544614,4.766721,4.958013717,4.194066905,4.893356584,4.216136645,5.121618551,4.909759894,5.319662373,3.889259397,4.541179737,4.424256718,5.595236656,5.06507264,5.721660703,4.320311449,5.245773863,4.207598812,4.934282964,5.330665799,5.68450593,4.425793075,4.560103448,4.698217496,6.136335815,6.031408848
FCI,3.788358003,3.762193717,3.675989571,3.776056536,3.66793636,3.674715463,3.759351695,3.555789347,3.77457983,3.764817105,3.849601659,3.889592081,3.898982407,4.108993352,4.023644495,4.168151008,4.040396348,4.166208533,4.0959517,4.230495533,4.189731571,4.36824056,4.245363866,4.176153661,4.397761246,4.415179733,4.504854963,4.729547399,4.424517373,4.574348886,4.900553177,4.862092096,4.842774582,4.797367098,3.715352423,3.871920376,3.645176732,3.743830988,3.9297477,4.337404388,3.648099314,4.007887386,4.457429821,4.700603553,3.688961608,3.698236754,5.370461435,4.109549689,3.798988478,4.090077536,3.929947557,4.33429053,3.617782143,3.764805507,4.437421079,4.234896278,4.944320203,4.09310586,3.874003731,4.161080579,4.935360592,4.119624971,4.169477843,4.592244701,4.774540843,4.288861481,3.750105598,4.522113266,4.841437353,3.811652275,3.762353277,4.381096895,5.077061244,4.099603308,4.592026358,5.09778697,3.987345587,4.284599611,4.750995765,4.0785032,4.877512569,3.412400487,5.818015497,4.70013579,4.17300325,4.488227928,3.855243885,4.0670414,3.913953587,4.298448764,4.955262114,4.695708921,4.214040494,4.007422918,4.95283723,5.229398371,4.385400688,4.106341582,4.964152993,4.040963435,4.298545411,5.843547849,5.129088138,4.437663458,2.791562157,4.127960468,4.966167656,3.957769697,4.248208123,4.283362345,4.682967121,4.954335791,4.170640277,4.913010186,4.109755069,5.125583968,4.688601212,5.238687178,3.887613316,4.470233943,4.256949229,5.522156992,5.037924714,5.732637568,4.196809147,5.14002742,4.11266995,4.817722261,5.243381083,5.718002203,4.481718435,4.581733009,4.729056278,6.164288437,6.06452415
FCI,3.533049464,3.648506686,3.794207796,3.99034924,3.587837543,3.612580151,4.016864505,3.858005769,3.78560237,3.846764507,3.977678482,4.046694779,4.149201061,3.858397171,3.948227894,4.249771225,4.284450075,4.140526271,4.117616131,4.111995935,4.057965256,4.188751139,4.200342742,4.114523378,4.467389954,4.393651619,4.47226403,4.795272967,4.596214791,4.613496483,4.94688106,4.776381486,4.726922383,5.03872001,3.733025089,3.6919758,3.733249826,4.097989741,4.044764331,3.991846649,3.648316549,4.140706726,4.533271918,4.869647403,3.835353357,3.721821074,5.211971309,4.060786593,3.814547723,4.248739449,3.851253662,4.380144282,3.687955709,3.766787471,4.019229016,4.298749849,4.957483086,3.952930791,3.919632206,4.161691544,4.989323814,4.184874244,4.179450946,4.694540192,4.9919201,4.369560391,3.773863278,4.487797826,4.918274473,3.685639763,3.778973844,4.40609782,5.007072863,4.148700339,4.838931584,5.065537589,3.964788745,4.364215742,4.781016929,4.131945874,4.822822592,3.429298526,5.724158987,4.72569917,4.138346576,4.717203081,3.91816327,3.910045264,3.819219665,4.233736796,4.921640985,4.704797823,4.103152358,4.384965271,4.96465939,5.45010701,4.421264956,4.107322882,5.13375552,4.055108739,4.070383954,5.81140521,5.058121735,4.484750118,2.86354712,4.330183815,5.066933763,4.122728162,3.955103903,4.319641276,4.40275361,4.893312831,4.130404293,4.837791788,4.438082475,5.182474114,4.707308114,5.314827604,3.940384477,4.487373302,4.56267385,5.54950441,5.200101858,5.738441162,4.251451465,5.256420697,4.206388373,5.029147319,5.380122833,5.672592889,4.440459566,4.499784072,4.776405684,6.125091738,5.976912951
FCI,3.544199337,3.274822897,3.712167251,3.821199641,3.577148759,3.717430847,3.935479171,3.807712344,3.681830312,3.866033964,4.069126488,3.993300298,4.072536712,3.294303369,3.739138453,4.066948664,4.130574269,4.09101016,4.110183197,4.250378729,4.107291488,4.224254826,4.249553639,4.1330477,4.398329985,4.381634841,4.38563802,4.611925789,4.59768713,4.688814774,4.767276643,4.767214567,4.752881512,4.984974182,3.488675378,3.598585566,3.809701345,3.986286024,4.085073456,3.909639602,3.639354903,4.21156815,4.568442555,4.548976494,3.770532676,3.712249738,5.220248708,4.275990889,3.876265851,4.393898399,3.905735473,4.364972135,3.95473197,3.906396784,3.760192091,4.432762238,4.955299825,3.972126735,4.086271168,4.073261653,4.928042654,4.341270113,4.365270431,4.698017577,4.917947185,4.574250125,3.794798238,4.498154198,5.009485283,3.626872805,3.61074433,4.436525628,5.118133,4.074774876,4.660143395,5.094071985,3.865631858,4.464909032,4.634641934,4.055984067,5.061395455,3.522855016,5.768584975,4.892013855,4.109215838,4.583015061,4.081771354,4.096405185,3.744752735,4.373726439,4.954070938,4.553836111,3.994184834,4.299127241,4.858177551,5.434490666,4.482066279,4.116443625,5.073130333,3.897828721,4.026012792,5.793823137,5.05109662,4.378834854,3.03613179,4.23309228,4.92438022,3.965685575,3.914317259,4.399413758,4.550216431,4.95808882,4.153826474,4.817486924,4.370005493,5.230159138,4.993592224,5.214884578,4.081604041,4.686202725,4.397387477,5.614070895,5.288280427,5.718769576,4.350976088,5.300043355,4.29806856,4.985050824,5.321374842,5.629929969,4.325722929,4.492356704,4.711490596,6.114317627,5.985104492
FCS,3.689117864,3.687003561,3.721271479,3.661473516,3.583333837,3.611272787,3.931263331,3.896285893,3.849765732,4.002712465,4.148755642,3.993802671,4.135494017,3.55191789,3.994113367,4.049935663,4.213212186,4.141401535,4.138405207,4.285094699,4.111422768,4.31925314,4.244495189,4.10097413,4.282638849,4.585823498,4.41607602,4.580452778,4.666899439,4.673226046,4.682002551,4.674322787,4.744686389,4.970535502,3.716410726,3.565293964,3.90176931,4.125845898,4.035418829,4.052286811,3.70757562,4.171859468,4.598824915,4.741005074,3.846494062,3.694535734,5.240988297,4.327160925,3.895721097,4.258389064,3.988685278,4.32610565,3.916438186,3.877907458,3.872482816,4.563048671,5.093664579,3.949594657,4.113341566,4.153014393,4.972356446,4.366110225,4.25319945,4.758525725,4.914020654,4.516168446,3.670677138,4.500894586,4.950311606,3.779622729,3.64218552,4.360971748,5.2106491,4.234860476,4.63740421,5.166398835,4.141206951,4.384900888,4.624817018,4.188231192,4.893467254,3.283178098,5.800688108,4.948715196,4.133033657,4.659507475,4.061543812,4.050131188,3.928317243,4.37815598,5.077885217,4.534903308,4.118375953,4.323046795,4.807926698,5.423135408,4.604123227,4.125257316,5.119848685,3.934246338,4.100998936,5.822069665,5.009286498,4.258837835,3.003824241,4.217177152,5.025909458,3.93073202,3.906104155,4.347448719,4.530105948,5.010039,4.245090963,4.83751353,4.334479549,5.126178496,4.799164039,5.170882919,4.048780447,4.617049388,4.461410945,5.585537168,5.151565929,5.774496211,4.350727534,5.38152125,4.286212381,4.863420416,5.337668822,5.680368045,4.388540121,4.516626365,4.687950339,6.1187497,5.974636322
