,Cortx27,Cortx18,Cortx25,Cortx20,Cortx17,Cortx19,Cortx26,Cortx28,Cortx31,Cortx32,Cortx24,Cortx29,Cortx21,Cortx23,Cortx22,Cortx30,Cortx14,Cortx10,Cortx2,Cortx5,Cortx13,Cortx9,Cortx1,Cortx6,Cortx15,Cortx8,Cortx11,Cortx7,Cortx16,Cortx12,Cortx4,Cortx3,Hip25,Hip17,Hip28,Hip19,Hip18,Hip20,Hip27,Hip26,Hip30,Hip24,Hip23,Hip22,Hip32,Hip31,Hip21,Hip29,Hip13,Hip5,Hip10,Hip9,Hip1,Hip2,Hip6,Hip14,Hip8,Hip11,Hip3,Hip16,Hip4,Hip15,Hip12,Hip7,QCCortx 1,QCCortx 2,QCCortx 3,QCCortx 4,QCCortx 5,QC HIP1,QC HIP 2,QC HIP3,QC HIP 4,QC HIP 5,QC Mix 1,QC Mix 2,QC Mix 3,QC Mix 4,QC Mix 5
,Cortx-FCI,Cortx-FCI,Cortx-FCI,Cortx-FCI,Cortx-FCI,Cortx-FCI,Cortx-FCI,Cortx-FCI,Cortx-FCS,Cortx-FCS,Cortx-FCS,Cortx-FCS,Cortx-FCS,Cortx-FCS,Cortx-FCS,Cortx-FCS,Cortx-NOI,Cortx-NOI,Cortx-NOI,Cortx-NOI,Cortx-NOI,Cortx-NOI,Cortx-NOI,Cortx-NOI,Cortx-NOS,Cortx-NOS,Cortx-NOS,Cortx-NOS,Cortx-NOS,Cortx-NOS,Cortx-NOS,Cortx-NOS,Hip-FCI,Hip-FCI,Hip-FCI,Hip-FCI,Hip-FCI,Hip-FCI,Hip-FCI,Hip-FCI,Hip-FCS,Hip-FCS,Hip-FCS,Hip-FCS,Hip-FCS,Hip-FCS,Hip-FCS,Hip-FCS,Hip-NOI,Hip-NOI,Hip-NOI,Hip-NOI,Hip-NOI,Hip-NOI,Hip-NOI,Hip-NOI,Hip-NOS,Hip-NOS,Hip-NOS,Hip-NOS,Hip-NOS,Hip-NOS,Hip-NOS,Hip-NOS,QCCortx,QCCortx,QCCortx,QCCortx,QCCortx,QCHip,QCHip,QCHip,QCHip,QCHip,QCMix,QCMix,QCMix,QCMix,QCMix
111,692334.9424,716052.5497,646939.8384,629036.6294,646272.6033,697505.8409,647746.7013,622046.9092,663849.5496,627074.6198,640671.2844,705913.5901,550802.8718,699941.4516,600955.1155,674468.4328,626913.2266,665082.7056,691345.2975,620959.5919,658233.7505,726660.3424,679147.2427,731365.6037,641425.6998,700843.0676,681754.5912,627481.6533,641205.0979,608740.9335,675029.2783,646646.5248,671459.8848,737137.0423,637240.0666,520699.1014,620327.2177,601573.446,653711.4599,705999.9212,713416.0701,718209.5669,701865.4178,744789.2834,706964.3646,670716.1734,677227.0164,698697.6863,759204.5461,659714.2808,749614.6431,673658.7547,630972.4353,694001.1356,654131.3023,736286.0683,745237.5559,757656.6193,708384.1001,677919.9608,643523.65,691128.8045,692902.3348,706763.2196,649023.7042,634172.6921,572709.0521,590353.741,627655.3481,689599.3556,620229.2788,610116.2676,655641.9201,691270.5025,632170.1323,623462.9634,619857.5527,620371.0725,641423.7882
112,127723.5188,128227.7647,113530.3104,136906.9317,139167.5684,134613.3519,114319.8734,112485.5199,102161.3205,105059.3382,98072.86296,101161.5591,127299.2635,103031.9233,100867.5725,116889.8267,118657.8651,110565.9878,110787.0114,101127.9751,133919.4242,142176.6932,117824.8275,108628.8809,100042.2346,118438.8005,120256.7264,127078.8935,123400.783,115009.0412,113060.8817,103977.064,106479.4868,105791.4003,94793.8113,95982.42623,94879.374,121605.2955,91340.29124,101813.765,97435.06777,94295.20731,97128.58922,91962.45705,103252.923,88582.44882,102233.8149,101353.8509,117357.2515,87158.73684,109988.6412,106282.6341,103185.0522,107306.8721,89865.36932,111047.3317,111109.7348,112096.8175,87226.54232,109801.7992,99006.90265,96210.51676,104288.6878,106471.4902,112871.7557,107377.697,114070.267,110225.7143,109992.9175,100960.9818,100693.5909,102449.6553,105485.609,106319.107,102341.3096,119424.3428,109225.7136,110682.0463,108083.5139
113,32443.99499,30956.6859,25858.31528,39322.82173,30165.82742,27394.50505,30531.63898,23924.05839,18148.37878,21825.30892,26778.55063,29600.74642,27475.85676,27852.81565,32773.65204,26504.99378,22288.13958,25165.84854,32544.92332,23863.90469,31908.50817,27148.27518,23557.43331,35994.07098,26051.57844,25843.70396,41675.00838,28979.24761,30135.92842,28264.21838,33676.44819,27010.71245,8586.857313,9623.74728,10045.24795,14960.09076,10009.63397,8633.053187,14778.30459,9507.41546,11558.78892,10648.95312,9804.743809,9359.205544,11749.96951,14634.02541,12164.93525,10980.16873,8450.677535,12888.7037,9574.37448,18407.22359,703.6671332,224.0435544,10953.84212,13256.4037,9413.905682,9637.825242,12879.94215,10552.3912,8692.549866,14116.48268,10129.53431,9590.024312,27045.51045,30624.51242,30882.12125,30299.67712,31347.00663,11462.10645,13411.94343,13689.15808,13626.90239,14118.41237,21315.93149,23675.35693,23622.90838,26703.81032,24134.23915
114,993.8606312,733.0007981,1096.450192,662.1140819,665.6998371,618.8166965,730.3768901,1086.75525,1008.844407,611.5336201,742.7698092,921.8876183,663.0432009,670.5208809,684.9255374,743.2032966,914.3662612,871.6125716,861.3678238,876.7448872,545.2408539,652.9211394,794.271987,493.3019831,615.2366651,785.5698054,685.2317673,791.0230935,852.5881746,696.2575349,766.3302291,902.7343715,679.7883726,739.5673598,652.0402271,359.4477167,596.4606708,399.7369982,464.0115225,709.950046,486.3715579,404.0408493,796.9140675,469.1840854,724.376291,431.2692727,605.9894207,530.3125407,944.4238961,319.5607835,669.9996635,875.9438903,627.4412404,571.8400581,505.0526733,458.8527493,672.8580182,816.7209321,596.9930656,561.703218,863.9158182,505.5096606,700.5836152,504.7025174,585.7745148,897.9077918,789.1542805,962.2113325,975.8173103,1135.67585,1149.393564,1297.29077,1226.75787,1144.98877,13905.78157,14949.20319,15088.66037,14664.06902,15110.37644
115,17038.23261,16631.34539,13808.99729,13283.94101,16092.31712,13426.42739,21388.6717,17103.787,16488.34826,15116.45204,16216.68064,13686.59092,33857.94396,15875.71973,20341.67454,18396.26835,19614.3449,13306.72036,16724.45904,14898.82348,17201.51091,13039.80675,16605.47529,9383.687818,16697.23586,18573.93519,14169.76505,15069.85577,16402.55366,17329.9312,11599.82221,15579.28657,15631.90752,15019.07131,14315.45204,10791.77454,17030.85105,19150.98137,11840.58563,14799.06463,11714.62955,13768.67462,13349.37478,11058.40478,11624.28877,10843.84549,8420.461964,14370.40546,14647.87658,17388.69887,16001.39154,15463.08996,14987.02232,14086.68251,13759.20418,12954.80527,16719.40417,14483.98066,14300.15204,15136.91367,17871.35385,11524.55144,17789.19675,15894.51677,15330.89919,17312.10967,17474.9229,17430.71704,17451.17757,14327.19184,14994.93718,14983.82761,14941.20949,14162.51525,15039.45382,16340.25242,15924.1081,16290.31254,15837.51877
116,98618.77784,98075.30901,78582.14151,82010.31998,95590.39856,92505.52153,116663.1673,84019.52467,106147.4238,92839.53527,88167.3698,67823.66373,173913.9476,88255.30621,103764.0804,94748.71412,108462.3528,87200.16008,99166.22834,78653.89571,104600.6731,85573.78582,102587.8705,62073.66242,112864.0729,117325.6469,89158.36462,80855.67431,85849.81848,83118.81562,73525.94687,87691.90759,135611.7096,113813.8152,116600.4791,70199.32908,153726.1079,139742.7424,106491.0195,124226.7856,118995.0914,121706.8058,114048.1038,104199.3572,82561.01249,101885.8008,59800.13545,97996.78159,107793.5628,194599.1092,108977.7915,117682.8603,123836.0997,109185.762,99176.04539,119563.8612,137628.6632,127740.9754,128160.8307,128391.8662,127695.7251,111968.0403,133360.0964,126589.982,92709.68885,78343.96764,90389.68232,80561.49193,78039.25327,110619.4919,101897.123,94258.69496,91936.3334,92563.47014,99769.4521,86703.36892,90670.27665,86800.17629,86138.88179
117,8811.63589,9591.835699,7504.842206,7333.598627,9892.3734,9073.392457,13265.63862,9240.28942,8525.738732,8065.757661,7881.298821,6482.740552,18550.26317,7276.526418,8689.59936,9796.406976,11496.70455,8258.371936,9011.724931,7106.04221,9428.611811,7290.51597,9782.815471,4151.481082,10416.45446,9303.115903,8678.524953,7375.012239,9628.070868,8472.731499,5842.86645,7836.32885,12442.92686,10753.03113,9011.035323,3443.141835,13508.72988,13155.14226,6800.791323,12180.37057,8092.629103,10287.88898,8696.099128,8127.994712,6585.49981,6431.060493,3706.414153,7681.026799,9679.229305,15061.00869,10606.61341,11380.48198,12168.2909,10488.8242,9126.926926,10796.25411,12664.87053,11447.42758,11233.79959,11730.09036,14224.06835,9039.981121,15263.85929,9917.739375,8784.099142,6881.347672,6895.905464,8366.501434,8236.227951,8647.345918,7582.551991,6864.041823,7491.635509,7347.318679,8638.918212,6822.791961,6501.297835,7324.287403,7566.008469
118,10327.84251,8307.65579,7656.848706,9982.679013,9828.136096,17709.57436,9017.868583,8209.510418,8055.716139,7584.88203,7597.830721,8563.09569,18104.26977,13637.24705,11751.87308,10588.09803,7813.684817,10363.01572,6371.532106,7668.378359,11824.12437,8458.950539,8546.337953,9195.165906,6156.471085,4527.066098,7270.715094,6967.512136,7876.011077,5736.528387,5286.185217,5550.578618,4639.505875,4567.697865,5832.092605,3958.497803,3481.405589,4568.761811,6513.196485,5248.244791,4020.967345,3792.96061,4569.542022,4149.872513,6995.337463,5552.223687,4912.189341,6984.12032,5683.951314,2025.773451,4610.510214,3894.411385,3788.470807,4378.900765,4810.625038,5618.135767,4063.100865,3567.603282,4325.056293,3817.988487,4477.300737,4532.206698,5423.425984,3971.451739,8101.936367,10665.30664,10958.51536,11337.95707,11464.9748,4738.025155,5984.489989,5806.228734,6826.505986,6754.100722,7118.900411,7754.205185,8161.587417,8411.286267,9027.712152
119,29418.47078,21252.21384,33176.52721,23460.62033,20727.38976,19202.70211,20875.71098,25084.97993,22256.08229,20287.73065,22730.93539,24375.71426,18932.70444,18593.35472,20341.4477,19060.00682,17619.24123,23789.56586,14555.44363,20027.31151,24915.57939,18539.39963,17919.4416,16393.60515,25068.86738,20319.20997,24352.59131,18421.32914,22075.05004,19538.95971,15115.56657,18715.02013,21613.70564,20781.49102,18160.89791,9606.455488,12594.1515,12821.86252,7802.235433,17282.88274,10309.24105,13145.67826,14837.54765,9403.61809,13387.84204,7501.646116,13892.26393,15440.04363,22920.07775,7320.715411,17675.79982,18333.54668,9931.283791,10968.64831,11260.71343,12840.10632,18482.85689,17608.4238,13290.96623,17113.88846,14442.89687,11280.24846,15553.41435,13548.73887,23922.35489,21437.83606,22637.49632,22131.02905,22311.36395,15590.31798,14870.07189,14099.66696,13572.09437,14281.01141,19974.85675,19325.20505,19054.56905,18262.70241,19245.93477
120,42253.80037,39950.0369,44311.86066,65853.19726,58441.45237,48191.13122,25278.63446,35499.02546,33892.68283,32717.43352,31908.05999,40234.0384,16099.68073,41295.04946,23897.01196,30009.98254,47066.82612,47390.04803,37405.70869,35840.77455,36236.44183,43252.75026,28033.88898,65952.94911,40274.06688,18329.48249,47488.81451,63606.48043,36676.08156,33165.28576,44436.53801,36158.95201,48284.96875,49513.5786,48214.54,73306.76977,38395.77415,33697.70795,66587.9475,43609.7828,57446.60269,67850.15883,63626.03987,64202.5301,59541.86882,83045.19286,64973.859,37877.84501,32189.1094,57519.67803,23096.10363,39880.51679,29.42287816,6.884267839,39997.12689,52953.82674,37924.3122,35695.02628,60280.36641,37759.19933,35034.4951,66742.7339,40956.52818,25740.60268,63103.27951,51863.82805,54015.80384,54867.88871,54735.91489,64984.02213,61321.39934,57835.53108,54854.4519,53646.76575,61361.84179,56817.9617,55609.07869,55075.27266,56121.35187
121,107395.0284,102009.8766,114824.6153,98388.74955,90784.92047,90019.33315,78219.10302,90800.62136,102338.489,93325.36715,103858.6886,105255.3933,45501.13106,82732.8882,76902.19083,80080.56096,91530.55387,100387.7501,80140.45609,106374.8591,74414.77132,99528.27243,78490.29804,89846.86124,92764.37,101790.9843,99288.19057,90925.86134,103281.586,81839.95297,95863.09153,81967.22847,98090.0855,92195.75632,75448.01482,83632.68947,74252.74277,70147.26193,67806.5405,88504.91018,73920.98748,84741.00145,98463.10623,88083.60883,77447.9333,68306.51932,114967.7811,68174.96383,95785.77388,74020.17089,80527.2522,85611.59437,73860.16916,80159.62976,71402.7284,79692.63009,101030.717,101629.659,86634.88417,83506.60136,79187.69186,71800.65811,80208.27667,88251.74339,92087.65343,74122.51954,76824.92719,75730.49376,76301.4745,71035.3143,69533.06861,66344.53655,67619.12435,68681.7077,78979.17306,68798.06068,71931.97298,69563.70884,71693.25328
122,15183.54057,14480.77007,14709.50594,16894.28592,15633.88471,14812.90635,13502.19242,14250.38094,17582.9185,18265.49686,16019.74097,14094.92318,15674.34839,15197.02977,15203.16983,15817.52133,14572.75092,14886.28716,17085.00356,17577.42181,15657.55736,15931.9294,15295.79475,13558.95825,15248.40501,17784.12907,17453.16109,15136.36284,15619.40583,15801.03825,15339.90571,14467.1089,18246.23764,16313.40048,15758.43628,12943.44263,17867.98083,16229.39814,14011.7355,17328.60844,21630.03416,19323.6662,18915.5114,14263.54457,16872.05829,16253.72797,14385.40561,16693.47047,16016.12308,16052.78732,14474.66828,16520.77175,18592.16409,14795.4878,18760.66787,17065.11608,15027.1622,18011.98645,14744.41011,20283.6903,18511.59507,16703.37692,14874.6003,15603.79082,15881.18033,13816.50511,15176.52087,15295.24454,14339.21447,18103.76324,16860.16938,16812.04893,15536.97102,12257.01119,16718.33228,13844.69913,13930.62872,15228.44137,12527.90246
123,69233.01278,77881.60938,74194.10309,82054.59962,78226.98358,81848.39848,68832.22182,65688.1339,68788.13428,69374.46504,75192.45138,72484.07662,60755.3669,70441.93522,65962.37917,71809.51578,73137.51905,79854.04217,75560.91396,73958.04672,76932.27982,76360.22632,73933.705,83100.88579,71720.65041,72584.96774,75371.37358,77550.80441,74321.53198,72096.84651,81792.26306,79848.26917,80409.9977,86902.52757,93469.10303,116351.935,88667.54606,80533.16023,116451.0231,83088.98654,94993.85986,88997.46723,88434.0938,95981.80116,90303.16095,108789.9748,96548.66377,84161.47179,76216.12082,94392.89183,72927.58245,82063.69799,823.3254531,499.7273277,90454.60727,84236.76717,71841.92297,72837.9616,87980.24634,82298.09194,72245.30301,103215.4943,79631.87233,79706.2749,89801.49794,87740.47364,93089.4843,91931.84768,92640.21277,109139.4863,104436.6721,103479.8084,98310.68505,102000.1762,89802.4242,93439.02439,96790.54336,96515.99137,98568.80751
124,22110.39644,19227.79599,16998.43376,15107.29804,16448.89182,12875.23215,27420.94859,23442.58465,21601.28309,17549.8412,21091.52848,16103.15182,56471.74936,15772.48216,21037.98915,17957.2045,26193.46615,15436.63632,19395.63598,18219.44816,18967.70147,15930.09615,18249.44712,8404.070913,21673.09588,21875.86201,16720.1946,15442.85789,20377.58208,18504.99994,10998.20831,14445.70852,20816.77476,19356.49775,13623.22107,6561.659502,21037.22979,22089.30073,7653.722705,17126.76092,13099.00715,16306.83709,16513.75754,11693.47159,11093.81043,8579.538733,6703.78256,16389.60821,22041.40199,21604.87281,19951.62939,18496.77964,16525.13113,15932.8517,12878.06073,15806.82849,27928.17452,21563.79343,14590.4914,19279.64804,25351.57243,10435.46962,24848.77741,18473.44803,22043.24721,18574.35976,19251.50144,18177.64854,23767.22651,15058.71948,13674.30906,13779.78818,14830.26019,15295.63113,18146.93696,15684.30209,15754.80196,15695.20094,17167.83192
125,127613.5777,134985.1206,153628.3438,173812.8468,132317.8851,133531.5738,152220.84,169886.6053,133714.4974,163435.7291,149543.8587,176873.7018,155380.6039,163605.0509,174755.2884,159334.5125,149956.6609,113869.3922,59693.92414,98221.48802,168449.2243,96130.93795,86414.64558,65155.14708,141983.5279,81652.52604,131005.562,76329.35396,142298.4523,93424.19788,71206.39324,91886.24931,105149.5877,86186.37931,88780.49545,32246.52542,87208.65347,72755.28539,46875.23524,93411.26927,69297.67158,93406.3945,96757.88086,47317.93036,91498.03109,67417.89523,63898.42042,140033.0745,103991.0866,61202.91779,92113.93819,94218.3644,67597.8394,77258.23388,71430.13436,85246.95179,81284.56831,85526.6443,72539.15337,91509.09084,105192.3893,53372.68499,107673.9345,66603.96302,118862.9611,140157.4341,154719.9296,154523.3187,166884.504,90076.95685,93721.55086,99959.22039,98363.79559,110615.0292,113479.878,131000.8069,129826.3685,137761.7229,137648.4433
126,11111.37542,11471.34829,12088.81834,13437.5763,10713.86406,12499.11186,12157.32609,11268.96151,11414.51719,12876.48461,13572.093,13872.18674,13959.37689,12767.37181,12701.43963,13980.64101,10839.24137,9557.029284,5699.319316,7565.861901,12739.28418,7197.38264,7457.965077,4544.153515,11635.14662,6408.014195,10296.58727,5887.751705,12622.534,7467.056814,5173.337328,7809.817065,9156.204611,6640.730876,6581.636631,3433.17457,6626.836947,5121.357137,4189.176108,7313.952659,5319.92805,6919.772594,7257.62534,3780.810375,6750.75687,5146.048211,5462.16047,8622.021194,7314.822692,4359.255781,7382.958702,8219.615491,5728.28255,4997.105708,6140.847977,6794.579591,6489.453516,6557.005643,7818.180222,8007.180788,8327.806558,3986.083859,7858.699604,5147.723102,10275.82302,13517.0911,11630.14063,13625.30765,13064.5667,7869.290694,7976.740885,7867.628544,8493.066102,7921.533816,10104.19821,8977.237573,10138.69597,9461.17204,10489.60315
127,77498.39231,74999.03695,97509.83538,74998.34831,81238.12552,48820.38636,50969.23481,98535.38644,62974.4001,51133.77258,53829.02744,75077.49879,26727.27631,49511.70636,44598.41792,45730.45553,87524.60707,68017.38032,55413.49999,60468.91836,54385.59716,67671.41973,46376.52837,55190.96678,69925.52027,62581.92022,82946.49053,91557.45496,64489.80353,68752.55329,50342.98381,57803.94811,70181.87861,71948.53669,40286.82113,30554.28002,45930.55141,38623.66243,32874.57058,56574.67849,48695.39525,51090.01392,69605.97351,50022.0455,50386.65207,38046.15473,43896.01759,41684.27114,96602.26335,45392.83104,62488.66158,61120.83695,55854.66232,64935.23749,37981.16972,45425.21524,76057.52997,77996.52255,54219.77806,59908.49751,58999.92255,37508.18443,51801.11853,47151.75732,83517.75692,50452.74922,52451.44451,56256.2683,59896.92804,49309.11607,39846.47084,35275.51736,34958.18465,34989.8016,57040.64334,47859.56944,43750.73451,45127.9353,45733.67064
128,138329.9563,168080.9794,142429.8381,170859.2081,208767.251,173255.559,206456.0453,164015.3814,148211.8467,149133.7964,147983.7099,124585.754,173260.543,164637.5017,153467.0996,202590.6609,213259.1152,118211.104,190827.4801,135502.7393,173897.6632,142165.2666,202817.8977,108384.8576,151404.6538,154823.1404,153344.7376,175012.8848,153605.7941,161706.9806,173552.1371,185461.9762,160568.281,181580.344,141942.8285,93504.74272,216653.9032,239245.3062,168313.282,179350.9378,159433.626,178745.2864,161435.8815,191514.9631,153630.3033,187487.2527,85573.73551,133291.4896,136539.3359,277680.6202,150744.1093,177230.2969,292144.4177,286262.8935,180621.0979,188309.1307,175538.5965,163760.8516,228464.4178,218937.5017,288162.2427,178965.1632,241512.7483,166145.1671,121265.0752,118210.031,118620.1358,124819.7889,129373.2594,131738.8828,137580.4323,124805.4951,119355.994,110740.7472,126745.5442,126501.0166,116855.0281,120435.6035,119556.5001
129,10724.24666,9408.154963,11968.09559,7727.292487,7749.245081,7719.929157,8717.349855,12067.13138,11188.72105,10525.58712,11972.4045,12861.3141,10068.83544,11219.80041,11020.44798,11207.94046,8843.696517,10039.10104,10156.16869,11176.11596,10001.20392,9032.961813,9556.149397,9222.647693,10619.57894,10281.42368,8834.622264,12964.90971,9722.444365,10445.75048,8764.928064,12013.91305,7186.60929,6655.798009,5657.439069,4441.217809,6482.427144,4799.925015,3821.785167,7260.428179,6281.910346,6466.465998,7192.627693,5327.726294,8597.93585,5366.477377,7094.776389,8746.555629,8355.397066,4168.19658,7558.817894,8259.033439,7018.629012,8114.802049,7603.867109,6420.362764,7535.537376,6904.389905,8183.31073,6996.753163,8357.327081,4209.728862,7231.252434,9639.885133,9945.347534,11399.48156,11235.29012,11364.2143,11642.53475,6780.530247,7770.565713,7913.652225,7910.92393,7287.267078,8439.85789,9766.338531,9416.375732,9262.521023,9782.383805
130,40444.88274,42338.8808,64225.0172,42418.60275,34768.00223,29527.9939,30716.61126,48551.50821,41404.67578,37763.52105,40294.8965,48401.38604,26637.32055,30582.17748,26331.97285,25295.89217,49893.62295,61829.51001,28717.17069,52680.1062,33366.19122,47182.27383,35016.0485,47779.75318,61127.92171,44762.31658,45413.57222,48495.49557,45591.85503,47520.9809,45497.94407,37634.24123,60807.85748,45589.48128,35201.65559,25807.55564,44549.91372,29243.1632,17963.2574,48204.95869,38687.70114,33286.66082,42914.97647,35811.01229,35450.15886,24548.28168,40910.08784,37034.90907,52388.13966,27444.65637,43621.41907,50626.6561,42812.33118,50418.75181,37484.75837,34542.41198,58344.79972,50823.01619,38148.33867,54541.36639,46306.22945,23119.13886,40287.07616,50865.11481,50062.05629,34304.84734,37971.7773,38029.07106,37314.54762,40261.11869,34897.61908,30942.58769,32618.00402,29847.71547,40668.11781,35810.41117,32137.70358,34146.29401,33706.48521
131,26664.11095,25708.94302,19872.79153,21105.60589,26561.75203,18069.62872,36532.03374,24968.21394,28934.1644,23032.43678,24019.53506,17485.06504,63011.09335,19067.43675,24029.36911,26751.76016,33520.96199,17188.8995,27476.28514,18686.42896,22105.9537,16407.94322,24462.66075,8661.11089,27914.04333,27297.52385,23533.62981,20240.91664,22219.72995,18805.76686,13737.40001,19102.42141,26398.92036,27559.10633,20140.83702,9210.879073,30093.99497,36024.02834,15154.98337,22527.61059,19480.59315,27994.90113,22480.47898,20935.04002,15859.92291,15836.86161,7925.869086,17489.77802,26081.56879,45021.71234,24404.88039,23951.17586,26742.21946,24846.0334,18618.80265,21196.22453,36677.4843,25888.94746,28892.9368,26701.01137,41209.64421,17382.25804,31378.69783,22515.37703,24649.57038,18378.86573,17373.74428,19097.64312,20893.52004,19306.7783,16704.4045,15130.81884,14696.39992,14348.00877,19809.42599,16086.25898,15784.54065,16149.39103,16125.64515
132,362244.6485,428107.7841,464777.113,436984.2422,393764.5871,332779.8275,354408.7288,411216.8434,385067.7684,421769.2212,412225.5187,424237.3311,233484.3255,358787.2621,339961.6923,321045.3311,364977.2365,505223.2448,344361.7873,453954.7851,367189.0083,447064.9075,358594.9398,532644.6959,469995.8767,373904.9782,441657.3003,459683.07,444525.2336,464585.1101,544704.8223,423256.7895,491264.5801,477797.9249,489806.4067,622721.2592,515419.3549,404069.1297,489640.4169,477015.7448,518683.8442,443893.8551,456490.2702,558876.6401,502649.7826,534667.5837,603640.014,379046.5768,403482.2045,456765.6845,430453.215,457554.5084,557999.9914,550632.4514,529469.7892,431858.9687,410119.6906,448635.5086,496716.0197,505855.7962,448668.0352,548066.6911,419989.9242,553319.5375,408732.8234,359010.603,374444.2925,371003.6635,376906.6943,453738.1557,415741.2605,392419.6508,401521.406,436190.8713,429986.5471,417827.1376,420898.9134,407894.8929,393656.6417
133,125808.1686,158892.397,200489.9928,121205.0271,116164.2894,109125.115,158526.4951,194213.9525,141763.9904,134233.881,175115.6769,174440.2581,36304.25802,116074.4877,107235.4899,127722.4852,144237.0379,164652.7011,112918.5191,122635.3004,149748.7704,130404.8153,125151.9685,134362.111,203306.8338,173265.1047,174248.58,83857.03147,206329.1915,193307.1203,143670.7702,149546.4642,186312.8654,165148.6511,147016.1657,174195.7285,166110.3318,157003.9913,117896.6495,171346.5948,99448.29062,127233.2521,138529.6297,138604.1394,154447.0201,106250.154,188917.3415,135002.7387,150627.5227,97864.47783,171769.6283,175874.3235,124963.4323,154055.6331,163658.4857,126777.4226,160625.4329,179593.2258,116287.7764,179360.6647,153975.3445,125051.6824,143106.1125,122206.9564,140588.7187,144883.9919,145367.1632,141231.9025,140169.0621,149911.7232,158550.6556,158122.7434,155339.2783,156321.6102,152892.0167,147477.052,147287.9638,149729.6177,149551.9
134,583611.0378,590853.8496,629018.8862,567383.5718,526818.1188,540303.235,547571.9106,523322.7028,594971.5655,584612.8256,660567.8985,548799.7033,344850.345,535237.043,515124.5648,489359.3185,529532.0124,618083.4299,508602.6112,609864.5306,475490.5793,578455.6706,553976.135,610162.3931,641961.7296,546054.4714,592681.29,531857.7433,567118.4933,547498.4984,577028.7185,583577.4869,630258.4798,658189.7982,596874.9773,688600.4545,568726.8017,505890.7017,630962.3407,636161.4195,680097.3628,626715.2741,713501.0233,674635.6485,609772.4087,598781.6007,791610.6086,589747.9377,611745.419,525366.4562,605041.8334,641199.5705,595793.2762,556868.1562,582585.2122,565287.3,579444.9619,649459.5389,604047.0931,614301.4702,539689.4598,615849.0297,548494.4797,685470.7798,577323.5933,537684.4885,526096.5184,524604.3066,549036.5109,668555.1316,500618.4058,581873.8656,589158.4523,562171.9225,582207.6707,497299.1208,532460.5677,470912.3091,503003.2014
135,26980.99948,22151.90379,32512.28494,24048.839,20907.94983,15732.91321,17842.3258,22437.58381,22424.74608,19125.85443,21461.76496,24979.95518,15219.6529,13640.12044,17309.89021,13708.75007,20163.32178,25171.77514,11494.53478,18009.69083,21614.85168,17402.43239,14711.88129,13007.73153,30132.36748,22677.10882,28837.4439,19026.66438,24020.54073,18520.68126,11856.80106,16560.03274,22748.54859,23852.59479,23129.9084,10360.28741,12807.52599,12593.67477,6774.568171,15985.99711,9105.073972,12581.90201,14237.72434,9680.844151,11451.19307,5062.374469,14073.34097,15043.56429,26845.59788,7503.907258,16710.06944,17166.98186,8466.327267,10116.52468,8451.589607,12327.70183,22692.23387,20414.4156,13266.17835,17663.29127,13014.84364,11011.29523,12888.2962,13496.44038,24275.49099,18871.12059,19741.31136,20340.54495,19036.82737,14289.583,13879.27033,13004.27584,12764.85168,13205.72814,20079.00948,17146.76133,16191.88663,15722.89546,16118.80643
136,211895.5597,202861.4716,206014.2576,179415.6441,176105.8824,138047.1422,180476.5155,199546.1507,240725.0302,196006.2709,207514.6306,213518.2519,143106.2128,154734.8668,179134.6325,150161.2427,196773.8473,196804.3276,171671.1715,216824.3631,147809.1462,162824.4465,163519.2696,153730.3805,219151.4194,188474.9496,190995.4919,156035.1656,199502.4517,176949.7363,166184.1101,164049.7264,220640.5632,211189.9074,147595.9007,103288.9358,175400.0575,141683.2527,111061.8295,193055.5622,149308.8638,184306.6994,215401.0779,165109.4667,151872.4086,131689.3573,156818.5474,163403.2295,236360.1541,173605.479,190886.5868,180804.3351,175912.2855,181064.3003,148931.6944,156892.6911,239175.4064,240516.9472,194554.6563,194439.8757,217426.4682,135076.5368,188857.5151,152557.5,209927.5096,140779.3295,142393.2721,160282.2387,175843.0253,166550.8858,136453.5775,122176.2884,129901.9452,136541.0091,175092.2885,141325.4775,138026.6146,138314.9574,145089.2376
137,25500.823,19451.38619,25299.88387,17983.38681,16128.6795,12961.93831,16083.78922,19864.08479,19329.13328,16677.82563,17734.68911,20429.09942,17798.95169,13112.9578,14092.83464,12706.66409,18392.42472,18322.82749,10924.24762,15538.0496,17592.072,14748.36041,12262.07322,10167.29599,26327.40961,20432.73169,26536.22421,16922.04236,19909.15713,16482.33992,9538.579658,12234.16409,21477.72177,21074.49295,14489.3302,9167.82817,12005.01345,12049.81956,6941.949978,14233.50011,8880.647347,12624.90639,13543.25163,10079.35228,9674.770629,5450.316393,12222.55476,12746.52954,26324.02697,8175.056815,16604.92093,17033.37234,9115.639373,10171.77334,8098.372347,10285.60692,21926.15788,20842.24426,12421.65447,15423.40923,12646.91499,10661.40304,12679.71088,11762.1839,20807.5486,16493.64134,15982.87164,15804.22049,17636.38318,12988.24925,13140.40855,10892.31207,11619.88628,11231.14514,15295.94926,14147.90435,14217.96197,13306.67053,13630.98789
